Date,Open,High,Low,Close,Volume,Asset_name
2023-07-19 04:00:00,1913.15,7666.66,1913.15,1927.78,119.379,WBETHUSDT
2023-07-19 08:00:00,1922.91,1930.0,1917.11,1925.88,14.6843,WBETHUSDT
2023-07-19 12:00:00,1925.88,1932.46,1913.31,1921.83,7.8815,WBETHUSDT
2023-07-19 16:00:00,1921.66,1935.0,1914.36,1927.66,19.6428,WBETHUSDT
2023-07-19 20:00:00,1924.09,1925.57,1901.42,1906.34,7.2182,WBETHUSDT
2023-07-20 00:00:00,1904.17,1915.01,1898.54,1913.87,4.0253,WBETHUSDT
2023-07-20 04:00:00,1910.1,1988.27,1910.1,1925.88,16.6307,WBETHUSDT
2023-07-20 08:00:00,1927.42,1944.49,1922.95,1935.17,3.9913,WBETHUSDT
2023-07-20 12:00:00,1934.5,1949.66,1901.03,1903.98,3.3285,WBETHUSDT
2023-07-20 16:00:00,1908.71,1908.71,1897.33,1898.02,1.8179,WBETHUSDT
2023-07-20 20:00:00,1900.02,1912.73,1895.97,1908.39,1.1116,WBETHUSDT
2023-07-21 00:00:00,1905.42,1914.81,1903.42,1914.76,0.5497,WBETHUSDT
2023-07-21 04:00:00,1911.59,1914.13,1903.9,1903.9,0.8645,WBETHUSDT
2023-07-21 08:00:00,1907.16,1909.95,1899.39,1902.21,1.9916,WBETHUSDT
2023-07-21 12:00:00,1905.04,1910.64,1903.91,1909.98,1.4312,WBETHUSDT
2023-07-21 16:00:00,1908.78,1921.07,1904.47,1910.43,1.971,WBETHUSDT
2023-07-21 20:00:00,1906.42,1911.68,1906.42,1910.44,1.5635,WBETHUSDT
2023-07-22 00:00:00,1907.96,1911.95,1906.14,1910.49,0.3125,WBETHUSDT
2023-07-22 04:00:00,1910.46,1913.66,1905.28,1908.41,2.6268,WBETHUSDT
2023-07-22 08:00:00,1906.78,1911.3,1900.39,1903.72,0.5536,WBETHUSDT
2023-07-22 12:00:00,1902.82,1980.0,1902.82,1903.55,4.3611,WBETHUSDT
2023-07-22 16:00:00,1906.26,1914.54,1898.67,1901.44,4.3364,WBETHUSDT
2023-07-22 20:00:00,1902.16,1905.6,1870.39,1882.08,0.5631,WBETHUSDT
2023-07-23 00:00:00,1882.46,1892.12,1873.72,1888.54,1.0836,WBETHUSDT
2023-07-23 04:00:00,1888.58,1898.13,1887.64,1895.32,0.4229,WBETHUSDT
2023-07-23 08:00:00,1892.77,1908.26,1890.74,1892.13,1.6174,WBETHUSDT
2023-07-23 12:00:00,1890.87,1896.56,1890.01,1892.73,0.6991,WBETHUSDT
2023-07-23 16:00:00,1892.73,1918.37,1892.6,1909.63,13.7146,WBETHUSDT
2023-07-23 20:00:00,1907.71,1913.47,1894.76,1904.35,0.8163,WBETHUSDT
2023-07-24 00:00:00,1909.65,1920.85,1884.11,1884.85,0.9932,WBETHUSDT
2023-07-24 04:00:00,1884.85,1894.38,1881.1,1891.27,1.3727,WBETHUSDT
2023-07-24 08:00:00,1890.64,1890.64,1812.0,1868.65,5.3493,WBETHUSDT
2023-07-24 12:00:00,1868.83,1869.39,1850.26,1859.24,3.8493,WBETHUSDT
2023-07-24 16:00:00,1863.6,1870.27,1857.25,1866.42,1.0636,WBETHUSDT
2023-07-24 20:00:00,1864.36,1870.2,1861.78,1870.1,1.4821,WBETHUSDT
2023-07-25 00:00:00,1869.95,1873.22,1862.23,1867.87,0.5404,WBETHUSDT
2023-07-25 04:00:00,1867.93,1873.39,1865.1,1866.31,1.093,WBETHUSDT
2023-07-25 08:00:00,1867.05,1878.33,1865.83,1869.75,2.3863,WBETHUSDT
2023-07-25 12:00:00,1871.72,1888.88,1868.79,1876.31,2.9041,WBETHUSDT
2023-07-25 16:00:00,1884.28,1885.09,1871.69,1877.45,0.6341,WBETHUSDT
2023-07-25 20:00:00,1876.74,1889.58,1875.14,1875.14,1.1512,WBETHUSDT
2023-07-26 00:00:00,1875.15,1898.75,1867.82,1881.75,1.5343,WBETHUSDT
2023-07-26 04:00:00,1875.13,1907.33,1869.76,1869.76,1.1915,WBETHUSDT
2023-07-26 08:00:00,1860.0,1907.33,1859.85,1870.33,4.5278,WBETHUSDT
2023-07-26 12:00:00,1876.83,1901.04,1868.37,1879.92,2.6691,WBETHUSDT
2023-07-26 16:00:00,1883.58,1908.62,1876.95,1893.03,1.7401,WBETHUSDT
2023-07-26 20:00:00,1898.19,1911.67,1886.92,1889.88,0.9837,WBETHUSDT
2023-07-27 00:00:00,1896.16,1907.18,1888.76,1896.69,0.5319,WBETHUSDT
2023-07-27 04:00:00,1898.49,1909.73,1881.28,1897.87,1.6957,WBETHUSDT
2023-07-27 08:00:00,1889.9,1911.66,1889.33,1897.97,1.947,WBETHUSDT
2023-07-27 12:00:00,1894.29,1900.69,1884.71,1891.13,3.3754,WBETHUSDT
2023-07-27 16:00:00,1883.4,1889.82,1873.87,1877.36,0.6718,WBETHUSDT
2023-07-27 20:00:00,1878.75,1974.85,1867.87,1876.4,15.0351,WBETHUSDT
2023-07-28 00:00:00,1878.24,1884.71,1878.24,1884.58,0.7074,WBETHUSDT
2023-07-28 04:00:00,1884.58,1888.99,1874.68,1879.42,3.2276,WBETHUSDT
2023-07-28 08:00:00,1876.7,1889.09,1865.47,1884.97,0.6887,WBETHUSDT
2023-07-28 12:00:00,1888.92,1918.94,1888.0,1892.52,7.0224,WBETHUSDT
2023-07-28 16:00:00,1903.0,1908.99,1888.88,1895.7,1.2244,WBETHUSDT
2023-07-28 20:00:00,1902.32,1921.85,1892.31,1894.07,1.2456,WBETHUSDT
2023-07-29 00:00:00,1892.62,1900.24,1885.16,1896.37,2.3912,WBETHUSDT
2023-07-29 04:00:00,1893.97,1911.09,1890.04,1892.45,5.8279,WBETHUSDT
2023-07-29 08:00:00,1890.77,1898.99,1889.99,1890.03,1.8129,WBETHUSDT
2023-07-29 12:00:00,1890.04,1905.0,1887.36,1895.85,2.4529,WBETHUSDT
2023-07-29 16:00:00,1895.23,1904.87,1889.86,1897.51,0.3453,WBETHUSDT
2023-07-29 20:00:00,1902.93,1909.98,1901.0,1901.38,0.4111,WBETHUSDT
2023-07-30 00:00:00,1901.38,1906.51,1896.81,1896.99,0.8592,WBETHUSDT
2023-07-30 04:00:00,1899.7,1899.92,1892.4,1896.27,1.2447,WBETHUSDT
2023-07-30 08:00:00,1893.09,1903.99,1889.23,1894.31,2.6977,WBETHUSDT
2023-07-30 12:00:00,1894.04,1911.08,1891.56,1901.38,1.8652,WBETHUSDT
2023-07-30 16:00:00,1901.38,1911.09,1871.24,1880.32,1.3333,WBETHUSDT
2023-07-30 20:00:00,1884.72,1898.17,1871.2,1881.95,0.7491,WBETHUSDT
2023-07-31 00:00:00,1883.63,1896.9,1879.55,1888.6,0.5812,WBETHUSDT
2023-07-31 04:00:00,1898.18,1898.18,1874.52,1885.56,0.9103,WBETHUSDT
2023-07-31 08:00:00,1883.64,1911.66,1882.81,1891.69,3.2281,WBETHUSDT
2023-07-31 12:00:00,1886.24,1921.29,1872.93,1877.27,4.3676,WBETHUSDT
2023-07-31 16:00:00,1886.38,1895.25,1874.2,1880.32,3.0553,WBETHUSDT
2023-07-31 20:00:00,1887.0,1892.43,1869.93,1879.28,0.5074,WBETHUSDT
2023-08-01 00:00:00,1874.94,1887.0,1836.73,1844.98,14.7567,WBETHUSDT
