Date,Open,High,Low,Close,Volume,Asset_name
2019-09-20 08:00:00,238.7,306.0963,0.0005,0.9999,56434.64,BUSDUSDT
2019-09-20 12:00:00,1.0,1.0,0.9999,0.9999,41195.62,BUSDUSDT
2019-09-20 16:00:00,1.0,1.0,0.9999,0.9999,46618.38,BUSDUSDT
2019-09-20 20:00:00,1.0,1.0,0.9999,1.0,13248.87,BUSDUSDT
2019-09-21 00:00:00,1.0,1.0,0.9999,0.9999,36761.51,BUSDUSDT
2019-09-21 04:00:00,0.9999,1.0,0.9999,0.9999,68476.67,BUSDUSDT
2019-09-21 08:00:00,1.0,1.0,0.9999,1.0,16161.95,BUSDUSDT
2019-09-21 12:00:00,0.9999,1.0,0.9999,0.9999,11119.5,BUSDUSDT
2019-09-21 16:00:00,1.0,1.0,0.9999,0.9999,6446.93,BUSDUSDT
2019-09-21 20:00:00,0.9999,0.9999,0.9999,0.9999,2307.72,BUSDUSDT
2019-09-22 00:00:00,0.9999,1.0,0.9999,0.9999,1902.39,BUSDUSDT
2019-09-22 04:00:00,0.9999,1.0001,0.9999,1.0,101874.62,BUSDUSDT
2019-09-22 08:00:00,1.0,1.0001,0.9999,0.9999,6250.15,BUSDUSDT
2019-09-22 12:00:00,0.9999,1.0,0.9999,0.9999,13144.02,BUSDUSDT
2019-09-22 16:00:00,0.9999,1.0,0.9999,1.0,2060.52,BUSDUSDT
2019-09-22 20:00:00,0.9999,1.0,0.9999,0.9999,2734.56,BUSDUSDT
2019-09-23 00:00:00,0.9999,1.0,0.9999,1.0,61291.87,BUSDUSDT
2019-09-23 04:00:00,1.0,1.0,0.9999,1.0,331659.44,BUSDUSDT
2019-09-23 08:00:00,1.0,1.0,0.9999,1.0,273593.43,BUSDUSDT
2019-09-23 12:00:00,0.9999,1.0,0.9999,1.0,400491.12,BUSDUSDT
2019-09-23 16:00:00,1.0,1.0,0.9999,1.0,45953.07,BUSDUSDT
2019-09-23 20:00:00,0.9999,1.0001,0.9999,1.0,124548.77,BUSDUSDT
2019-09-24 00:00:00,1.0,1.0,0.9999,1.0,255200.22,BUSDUSDT
2019-09-24 04:00:00,1.0,1.001,1.0,1.0,240829.18,BUSDUSDT
2019-09-24 08:00:00,1.001,1.001,0.9985,1.0,978501.96,BUSDUSDT
2019-09-24 12:00:00,1.0,1.002,0.9999,1.0018,1032627.66,BUSDUSDT
2019-09-24 16:00:00,1.0018,1.0499,0.9902,0.9904,856922.02,BUSDUSDT
2019-09-24 20:00:00,1.0019,1.0095,0.9911,0.9997,30474.72,BUSDUSDT
2019-09-25 00:00:00,0.9997,0.9997,0.9942,0.9989,89308.93,BUSDUSDT
2019-09-25 04:00:00,0.9989,1.001,0.9989,0.999,218028.49,BUSDUSDT
2019-09-25 08:00:00,0.999,1.001,0.9989,0.9991,61950.75,BUSDUSDT
2019-09-25 12:00:00,1.0,1.0,0.9991,0.9992,114766.45,BUSDUSDT
2019-09-25 16:00:00,0.9999,1.0,0.9997,1.0,65244.28,BUSDUSDT
2019-09-25 20:00:00,1.0,1.0,0.9988,0.9997,75967.59,BUSDUSDT
2019-09-26 00:00:00,1.0,1.0,0.9997,1.0,12284.85,BUSDUSDT
2019-09-26 04:00:00,0.9997,1.0,0.9997,0.9997,29115.73,BUSDUSDT
2019-09-26 08:00:00,1.0,1.0,0.9997,1.0,101683.86,BUSDUSDT
2019-09-26 12:00:00,1.0006,1.0018,0.9997,1.0018,274882.29,BUSDUSDT
2019-09-26 16:00:00,1.0012,1.0013,0.9997,0.9997,94016.19,BUSDUSDT
2019-09-26 20:00:00,0.9998,1.0005,0.9997,0.9999,190115.61,BUSDUSDT
2019-09-27 00:00:00,0.9999,1.0002,0.9999,0.9999,4242.68,BUSDUSDT
2019-09-27 04:00:00,1.0002,1.0007,0.9996,1.0007,145070.05,BUSDUSDT
2019-09-27 08:00:00,1.0011,1.0011,0.9999,0.9999,12552.35,BUSDUSDT
2019-09-27 12:00:00,0.9999,1.0003,0.9994,1.0003,18035.8,BUSDUSDT
2019-09-27 16:00:00,0.9994,1.0003,0.9991,0.9991,14748.47,BUSDUSDT
2019-09-27 20:00:00,0.9992,1.0003,0.9992,0.9992,46228.18,BUSDUSDT
2019-09-28 00:00:00,0.9992,1.0003,0.998,0.998,114157.12,BUSDUSDT
2019-09-28 04:00:00,0.9997,0.9997,0.9988,0.9996,5531.82,BUSDUSDT
2019-09-28 08:00:00,0.9996,0.9996,0.9982,0.9984,4474.27,BUSDUSDT
2019-09-28 12:00:00,0.9985,0.9996,0.9983,0.9983,6226.36,BUSDUSDT
2019-09-28 16:00:00,1.0,1.0003,0.9981,0.9981,3630.06,BUSDUSDT
2019-09-28 20:00:00,0.9986,1.0003,0.9981,0.999,11927.01,BUSDUSDT
2019-09-29 00:00:00,0.9988,1.0,0.9984,0.9984,1427.21,BUSDUSDT
2019-09-29 04:00:00,0.9998,1.0,0.9982,0.9982,3887.6,BUSDUSDT
2019-09-29 08:00:00,0.9982,0.9985,0.9982,0.9985,122.92,BUSDUSDT
2019-09-29 12:00:00,0.9997,1.0,0.9982,1.0,60559.86,BUSDUSDT
2019-09-29 16:00:00,0.9999,1.0,0.9992,1.0,23973.69,BUSDUSDT
2019-09-29 20:00:00,0.9992,1.0,0.9982,0.9982,14942.26,BUSDUSDT
2019-09-30 00:00:00,0.9982,0.9999,0.9982,0.9992,4064.36,BUSDUSDT
2019-09-30 04:00:00,0.9992,1.0003,0.9992,0.9998,242806.72,BUSDUSDT
2019-09-30 08:00:00,0.9995,1.0,0.999,1.0,15738.8,BUSDUSDT
2019-09-30 12:00:00,0.999,1.0,0.9982,0.9983,60196.58,BUSDUSDT
2019-09-30 16:00:00,0.9988,1.0,0.9976,0.9986,15602.13,BUSDUSDT
2019-09-30 20:00:00,0.9999,1.0,0.9982,1.0,7856.58,BUSDUSDT
2019-10-01 00:00:00,0.9982,0.9999,0.9973,0.9992,18837.72,BUSDUSDT
2019-10-01 04:00:00,0.9989,1.0,0.9975,0.9999,36063.13,BUSDUSDT
2019-10-01 08:00:00,0.9999,1.0,0.9973,0.9976,104396.69,BUSDUSDT
2019-10-01 12:00:00,0.9995,1.0,0.9972,0.9998,6025.04,BUSDUSDT
2019-10-01 16:00:00,0.9998,0.9999,0.9979,0.9999,4585.3,BUSDUSDT
2019-10-01 20:00:00,0.9982,0.9999,0.9977,0.9994,6528.21,BUSDUSDT
2019-10-02 00:00:00,0.9994,0.9995,0.9973,0.9992,121141.57,BUSDUSDT
2019-10-02 04:00:00,0.9992,0.9993,0.9973,0.9979,2687.19,BUSDUSDT
2019-10-02 08:00:00,0.9993,0.9996,0.9981,0.9996,122729.34,BUSDUSDT
2019-10-02 12:00:00,0.9985,0.9997,0.9984,0.9997,9540.86,BUSDUSDT
2019-10-02 16:00:00,0.9995,0.9998,0.9986,0.999,17282.42,BUSDUSDT
2019-10-02 20:00:00,0.9987,0.9999,0.9975,0.9994,15200.75,BUSDUSDT
2019-10-03 00:00:00,0.9994,0.9997,0.9974,0.9992,5853.33,BUSDUSDT
2019-10-03 04:00:00,0.9992,0.9998,0.9972,0.9979,106033.34,BUSDUSDT
2019-10-03 08:00:00,0.9999,0.9999,0.9984,0.9988,5439.34,BUSDUSDT
2019-10-03 12:00:00,0.9988,0.9999,0.9979,0.9991,124921.66,BUSDUSDT
2019-10-03 16:00:00,0.9999,0.9999,0.9989,0.9991,3580.39,BUSDUSDT
2019-10-03 20:00:00,0.9988,0.9999,0.9988,0.9989,6624.64,BUSDUSDT
2019-10-04 00:00:00,0.9989,0.9999,0.9981,0.9999,2062.85,BUSDUSDT
